0.17136099,14.34796601,1.82717260
-0.83554546,14.40019133,1.82947920
0.14848768,14.07983178,2.08205017
-0.85735443,14.14148539,2.07463409
-1.87811994,14.44465010,1.82212477
-1.90066313,14.19294389,2.05873610
-2.97579670,14.45425752,1.81586033
-3.00506385,14.20510718,2.05112629
-4.18974612,14.40367500,1.82365864
-4.23391548,14.15660086,2.06781144
-9.74897320,34.29808444,-1.17048250
-8.12987412,34.68849370,-1.06081450
-9.74773508,34.31096730,-0.93352147
-8.15973453,34.71986044,-0.81934160
-6.37159268,35.19563732,-0.78866462
-6.41864428,35.24138112,-0.56197712
-3.66165818,35.59468537,-0.33236567
-3.68277991,35.62816765,-0.15777510
1.26630776,35.23821267,0.19015842
1.31580046,35.29000614,0.36291860
-5.39419667,14.49337528,1.78960333
-5.45459476,14.24427403,2.05634178
-6.77315741,14.65889531,1.76600202
-6.84037017,14.43608833,2.03943330
-8.21573609,14.97806619,1.72883640
-8.27463748,14.80037635,1.97942607
-9.55665417,15.37686841,1.66532459
-9.60982932,15.23387448,1.88393819
-13.66087579,31.29210116,-1.57318461
-13.03905319,31.88315203,-1.56092822
-13.75773798,31.32866210,-1.37865891
-13.12174749,31.89997419,-1.37606590
-12.22033503,32.66493988,-1.47737387
-12.26566262,32.66695159,-1.29542656
-11.10530452,33.51713039,-1.29865423
-11.11061315,33.51651290,-1.09257862
-10.65561351,16.06715763,1.53859056
-10.71907348,15.94506192,1.74958419
-11.57213640,16.69981317,1.37935963
-11.65508534,16.58936639,1.59383630
-12.33668825,17.28315948,1.19876071
-12.44020125,17.18065643,1.41878546
-12.99124770,17.83755064,1.00789555
-13.11181545,17.74196154,1.22556816
-13.36334136,18.35897516,0.84102227
-13.49396298,18.27016193,1.06127048
-13.72870168,18.89083083,0.67922677
-13.86549162,18.80988819,0.89230742
-14.11217864,19.44483391,0.51886909
-14.25120608,19.37244503,0.71500427
-14.55150086,20.03705920,0.34971473
-14.68959832,19.97344192,0.52117905
-15.03215907,30.18986009,-1.80046921
-14.65300366,30.30556362,-1.70408571
-15.13530186,30.24546419,-1.56964117
